position_id,game_id,strategy,entry_time,entry_price,exit_time,exit_price,hold_minutes,size,pl_pct,pl_dollars,fees,is_winner
POS_0048,42400131,Demo: 1-40¢ Move>5% Hold 3min,2025-04-19 18:12:00,5.996643952620282,2025-04-19 18:15:00,4.951988352509275,3.0,100,5.3461351119299545,0.3205886878884572,0.7240669122225496,True
POS_0049,42400131,Demo: 1-40¢ Move>5% Hold 3min,2025-04-19 18:14:00,5.208560827123748,2025-04-19 18:17:00,3.02489934770532,3.0,100,31.346752140159257,1.63271465254791,0.5509468268705175,True
POS_0050,42400131,Demo: 1-40¢ Move>5% Hold 3min,2025-04-19 18:16:00,2.0045812602379693,2025-04-19 18:19:00,2.9816109607653623,3.0,100,-65.70086916187677,-1.3170273110324489,0.3399976105050559,False
POS_0051,42400131,Demo: 1-40¢ Move>5% Hold 3min,2025-04-19 18:17:00,3.00661712769449,2025-04-19 18:20:00,2.986881025090847,3.0,100,-12.879455822858707,-0.3872359247239152,0.4069720273275581,False
POS_0052,42400131,Demo: 1-40¢ Move>5% Hold 3min,2025-04-19 18:21:00,2.0605860475853244,2025-04-19 18:26:00,3.021107775416157,5.0,100,-63.4226909396606,-1.306879120505808,0.34635739267497545,False
POS_0053,42400131,Demo: 1-40¢ Move>5% Hold 3min,2025-04-19 18:22:00,3.004941364553239,2025-04-19 18:26:00,2.977357520976674,4.0,100,-12.600946280971492,-0.37865104712204534,0.4062348906986103,False
POS_0054,42400131,Demo: 1-40¢ Move>5% Hold 3min,2025-04-19 18:32:00,5.975514211944546,2025-04-19 18:35:00,8.552531797266896,3.0,100,-58.869979754497294,-3.5177840067988626,0.9407664214765122,False
POS_0055,42400131,Demo: 1-40¢ Move>5% Hold 3min,2025-04-19 18:34:00,8.738453787264275,2025-04-19 18:37:00,1.984357962924302,3.0,100,69.3453089657626,6.059707777608795,0.6943880467311783,True
POS_0056,42400131,Demo: 1-40¢ Move>5% Hold 3min,2025-04-19 18:36:00,3.0130345994328254,2025-04-19 18:39:00,2.0124410132332304,3.0,100,21.83845153544599,0.6580001007433568,0.34259348545623813,True
POS_0057,42400131,Demo: 1-40¢ Move>5% Hold 3min,2025-04-19 18:37:00,2.0033742313218488,2025-04-19 18:40:00,2.0144900539478208,3.0,100,-14.311661953640334,-0.28671614765312353,0.27560032502715154,False
POS_0058,42400131,Demo: 1-40¢ Move>5% Hold 3min,2025-04-19 18:42:00,2.9812490282513,2025-04-19 18:45:00,2.0094768642793253,3.0,100,21.18137182222566,0.6314694416203972,0.34030272235157755,True
POS_0059,42400131,Demo: 1-40¢ Move>5% Hold 3min,2025-04-19 18:43:00,2.0118646413083394,2025-04-19 18:46:00,1.988801156916217,3.0,100,-12.494929616956329,-0.2513810709199079,0.2744445553120304,False
POS_0060,42400131,Demo: 1-40¢ Move>5% Hold 3min,2025-04-19 18:44:00,2.981512934786167,2025-04-19 18:47:00,1.9832336697670512,3.0,100,22.127116727271286,0.659722847318827,0.3385564177002889,True
POS_0061,42400131,Demo: 1-40¢ Move>5% Hold 3min,2025-04-19 18:45:00,1.9932122016723555,2025-04-19 18:49:00,1.0050756139264871,4.0,100,39.220339425349174,0.781744590963373,0.2063919967824953,True
POS_0062,42400131,Demo: 1-40¢ Move>5% Hold 3min,2025-04-19 18:49:00,0.996864907942297,2025-04-19 18:52:00,2.01676426413665,3.0,100,-123.11704766035079,-1.2273106438206298,0.20741128762627653,False
POS_0063,42400131,Demo: 1-40¢ Move>5% Hold 3min,2025-04-19 18:50:00,1.9509139309693964,2025-04-19 18:53:00,1.9818595355464774,3.0,100,-15.41975070188939,-0.30082606456391137,0.2698804599868303,False
POS_0064,42400131,Demo: 1-40¢ Move>5% Hold 3min,2025-04-19 18:57:00,0.9990309106184977,2025-04-19 19:00:00,1.0016931024050753,3.0,100,-14.144893307505157,-0.1413118564159837,0.13864966462940614,False
POS_0065,42400131,Demo: 1-40¢ Move>5% Hold 3min,2025-04-19 19:02:00,3.010729691775201,2025-04-19 19:05:00,4.015488710903661,3.0,100,-49.123050181197605,-1.478962257310948,0.4742032381824883,False
POS_0066,42400131,Demo: 1-40¢ Move>5% Hold 3min,2025-04-19 19:04:00,1.982020414649809,2025-04-19 19:07:00,1.9879807662386677,3.0,100,-14.043452906841756,-0.2783441035353356,0.27238375194647696,False
POS_0067,42400131,Demo: 1-40¢ Move>5% Hold 3min,2025-04-19 19:05:00,4.0270564035267045,2025-04-19 19:10:00,2.0043837690023483,5.0,100,40.094698880620065,1.6146361387467603,0.40803649577759593,True
POS_0068,42400131,Demo: 1-40¢ Move>5% Hold 3min,2025-04-19 19:06:00,1.9912422440287691,2025-04-19 19:10:00,1.9805778759780108,4.0,100,-13.149662079380859,-0.2618416262716635,0.27250599432242184,False
POS_0069,42400131,Demo: 1-40¢ Move>5% Hold 3min,2025-04-19 19:13:00,0.9924463425608989,2025-04-19 19:19:00,1.0064716964344838,6.0,100,-15.371215102330874,-0.1525510620902513,0.13852570821666646,False
POS_0070,42400131,Demo: 1-40¢ Move>5% Hold 3min,2025-04-19 19:24:00,1.9800733281586205,2025-04-19 19:27:00,2.0197357765784045,3.0,100,-15.86047674047376,-0.3140490696569227,0.27438662123713864,False
POS_0071,42400131,Demo: 1-40¢ Move>5% Hold 3min,2025-04-19 19:32:00,0.9958238221963982,2025-04-19 19:36:00,0.9946404770573437,4.0,100,-13.733601308376475,-0.13676247347428916,0.13794581861334365,False
POS_0001,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 01:42:00,12.428509024214941,2025-04-20 01:45:00,12.915401061905447,3.0,100,-16.38227839673747,-2.036072948910531,1.549180911220025,False
POS_0002,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 02:32:00,15.10486800380722,2025-04-20 02:35:00,12.384733219075247,3.0,100,7.037067499605794,1.0629397571542722,1.6571950275776994,True
POS_0003,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 02:35:00,12.198742318911632,2025-04-20 02:41:00,15.200102765596437,6.0,100,-38.14641521374487,-4.653382895826841,1.6520224491420366,False
POS_0004,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 02:36:00,15.134724056813747,2025-04-20 02:41:00,14.672653980378895,5.0,100,-8.678081795648284,-1.3134037331959552,1.7754738096308071,False
POS_0005,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 03:26:00,13.896698603936107,2025-04-20 03:33:00,13.428693023158074,7.0,100,-8.51539093539948,-1.1833582132393614,1.6513637940173949,False
POS_0006,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 04:10:00,11.902105055916344,2025-04-20 04:24:00,14.40458629421439,14.0,100,-34.44384893091415,-4.099543085058521,1.5970618467604747,False
POS_0007,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 04:24:00,14.300378527005176,2025-04-20 04:35:00,12.944125947115817,11.0,100,-2.0309034265447043,-0.29042687751381124,1.6466794574031705,False
POS_0008,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 04:35:00,13.087442139782263,2025-04-20 04:41:00,12.711689218730378,6.0,100,-9.147536486261805,-1.1971785448549852,1.572931465906871,False
POS_0009,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 04:42:00,13.712509380088314,2025-04-20 04:50:00,12.005837442484825,8.0,100,1.0130078201524637,0.13890879235943476,1.5677631452440535,True
POS_0010,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 04:44:00,11.451061433581936,2025-04-20 04:50:00,12.457449574434447,6.0,100,-21.653569193536065,-2.4795635109149874,1.473175370062476,False
POS_0011,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 05:09:00,14.05282166975219,2025-04-20 05:15:00,14.167933619724923,6.0,100,-12.892900549514552,-1.81181632228178,1.696704372309046,False
POS_0012,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 05:55:00,12.994211947822407,2025-04-20 06:16:00,12.454769706113314,21.0,100,-7.812762292464099,-1.0152068912623338,1.5546491329714267,False
POS_0013,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 06:40:00,11.769176098905,2025-04-20 10:51:00,12.294478893658628,251.0,100,-17.05294597724861,-2.0069912421135245,1.4816884473598964,False
POS_0014,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 12:42:00,13.216751642850335,2025-04-20 13:38:00,12.87216764676349,56.0,100,-9.407589179585695,-1.2433776974455029,1.587961693532348,False
POS_0015,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 15:56:00,14.535786274005662,2025-04-20 16:03:00,13.482075258085244,7.0,100,-4.350645189033182,-0.6324004862181729,1.6861115021385915,False
POS_0016,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 16:11:00,13.520011677579404,2025-04-20 16:18:00,12.87802498401911,7.0,100,-7.114135145837191,-0.961831902475969,1.6038185960362636,False
POS_0017,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 16:21:00,14.024755681888724,2025-04-20 16:24:00,14.680782613600757,3.0,100,-16.947612216921502,-2.376861207337166,1.7208342756251334,False
POS_0018,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 16:31:00,12.401803102656107,2025-04-20 16:34:00,14.056691436757857,3.0,100,-26.294613926910554,-3.2610062458190376,1.6061179117172872,False
POS_0019,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 16:34:00,14.331813466997847,2025-04-20 16:38:00,13.654364844959566,4.0,100,-7.028378317355252,-1.0072940701982767,1.6847426922365571,False
POS_0020,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 17:53:00,13.242928515031043,2025-04-20 17:58:00,12.685365084622017,5.0,100,-7.717413639419878,-1.0220115714776299,1.5795750018866557,False
POS_0021,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 18:08:00,14.079639291952423,2025-04-20 18:16:00,14.40270231833074,8.0,100,-14.438261117930129,-2.0328550854347798,1.7097920590564637,False
POS_0022,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 18:34:00,12.118453517903841,2025-04-20 18:42:00,13.92453431741207,8.0,100,-27.978530782293653,-3.3905652478446746,1.5844844483364464,False
POS_0023,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 18:35:00,14.02290022457424,2025-04-20 18:42:00,14.129408349525509,7.0,100,-12.834523234167072,-1.7997723874270473,1.6932642624757785,False
POS_0024,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 18:57:00,12.94784381653149,2025-04-20 19:01:00,12.9958196857038,4.0,100,-12.577041747207165,-1.628455722168347,1.5804798529960369,False
POS_0025,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 19:05:00,13.931812194730323,2025-04-20 19:08:00,14.208230697975377,3.0,100,-14.133430962139665,-1.969043058317165,1.6926245550721108,False
POS_0026,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 19:24:00,13.002733701453653,2025-04-20 19:27:00,14.085857721638174,3.0,100,-20.93473382040442,-2.722087689775342,1.6389636695908214,False
POS_0027,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 19:25:00,14.120813344514007,2025-04-20 19:31:00,14.009731422249587,6.0,100,-11.19685680994693,-1.5810872505851115,1.6921691728495314,False
POS_0028,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 19:37:00,14.851552646311502,2025-04-20 19:40:00,12.097561829893767,3.0,100,7.57090226607791,1.1243965358473513,1.6295942805703838,True
POS_0029,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 19:39:00,11.980693504596832,2025-04-20 19:42:00,14.0377877716673,3.0,100,-30.38196748252451,-3.6399704047475354,1.5828761376770673,False
POS_0030,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 19:41:00,13.925281313186943,2025-04-20 19:44:00,15.065289405436719,3.0,100,-20.643996302368773,-2.874734559388762,1.7347264671389864,False
POS_0031,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 19:43:00,14.88503493190075,2025-04-20 19:46:00,13.994879743142683,3.0,100,-5.638174149877888,-0.8392441917307218,1.7293993804887888,False
POS_0032,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 19:46:00,13.974531801571704,2025-04-20 19:49:00,12.088607785278366,3.0,100,2.150337725530365,0.3004996292954345,1.585424386997903,True
POS_0033,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 19:47:00,10.038629810362668,2025-04-20 19:50:00,12.10484748879719,3.0,100,-34.299004541275565,-3.443150094538134,1.3769324161036112,False
POS_0034,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 19:48:00,12.951840137639385,2025-04-20 19:51:00,10.890869984673923,3.0,100,4.574124498832288,0.5924332927853566,1.4685368601801052,True
POS_0035,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 19:49:00,12.046843774520097,2025-04-20 19:52:00,11.378994256720755,3.0,100,-6.472513384635932,-0.7797335757319939,1.4475830935313354,False
POS_0036,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 19:51:00,11.06306279247948,2025-04-20 19:54:00,13.898846415433756,3.0,100,-39.43048002450522,-4.362218764487091,1.5264351415328148,False
POS_0037,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 19:54:00,13.906841519273053,2025-04-20 19:57:00,14.060988466015825,3.0,100,-13.217357059739845,-1.838116899334469,1.683969952591697,False
POS_0038,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 19:55:00,12.061173561042171,2025-04-20 19:58:00,13.004644118794403,3.0,100,-20.54412789412205,-2.4778629219125383,1.5343923641603068,False
POS_0039,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 19:56:00,12.715403025010172,2025-04-20 19:59:00,11.090265175003802,3.0,100,1.242696709752957,0.1580138950236294,1.4671239549827404,True
POS_0040,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 19:57:00,13.980945095908991,2025-04-20 20:00:00,10.968602245532912,3.0,100,10.63532163935834,1.4869184791720176,1.5254243712040616,True
POS_0041,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 19:58:00,13.12879857880878,2025-04-20 20:01:00,11.459383551659037,3.0,100,1.2249426595016177,0.16082025447187087,1.508594772677872,True
POS_0042,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 19:59:00,11.042071778388147,2025-04-20 20:02:00,11.587122205179375,3.0,100,-17.657572959698538,-1.9497618805311687,1.4047114537399408,False
POS_0043,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 20:02:00,12.22615416118289,2025-04-20 20:05:00,8.944442550373486,3.0,100,16.03453664850359,1.960407169677417,1.3213044411319874,True
POS_0044,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 20:04:00,12.888489722574755,2025-04-20 20:07:00,7.988313019646845,3.0,100,27.929951507253968,3.5997489295325407,1.30042777339537,True
POS_0045,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 20:05:00,8.911445883705328,2025-04-20 20:09:00,7.673286021847667,4.0,100,1.9529250473829196,0.1740338587468555,1.0641260031108057,True
POS_0046,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 20:07:00,7.991983721553401,2025-04-20 20:10:00,6.942363956812451,3.0,100,1.0343262063022525,0.08266318203543688,0.9669565827055135,True
POS_0047,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 20:10:00,6.9946934897437485,2025-04-20 20:13:00,6.988191632295062,3.0,100,-12.922191814491422,-0.903867709580431,0.9103695670291173,False
POS_0048,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 20:12:00,8.059776266746262,2025-04-20 20:15:00,5.049894489107789,3.0,100,26.744263771898307,2.1555278242034785,0.8543539534349943,True
POS_0049,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 20:13:00,7.066791636745876,2025-04-20 20:16:00,3.9887585362637896,3.0,100,33.25751665351363,2.3502394054598685,0.7277936950222176,True
POS_0050,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 20:14:00,6.0116004486169246,2025-04-20 20:19:00,5.001946312147877,5.0,100,4.68289651692794,0.2815170280199064,0.7281371084491415,True
POS_0051,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 20:15:00,4.95555170498713,2025-04-20 20:19:00,5.0933945808387655,4.0,100,-16.26295216148287,-0.8059190031196055,0.6680761272679698,False
POS_0052,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 20:16:00,3.996050294071387,2025-04-20 20:19:00,4.995741516433005,3.0,100,-40.05126150677275,-1.6004685532206926,0.6007773308590753,False
POS_0053,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 20:19:00,4.832129911477221,2025-04-20 20:22:00,4.99774128420576,3.0,100,-16.96712512387798,-0.8198735282286744,0.6542621555001356,False
POS_0054,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 20:20:00,5.967612004401198,2025-04-20 20:23:00,4.951346258893754,3.0,100,4.927070037853034,0.2940284230441723,0.7222373224632725,True
POS_0055,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 20:21:00,5.153536623356009,2025-04-20 20:24:00,7.326605801849764,3.0,100,-58.028354161533876,-2.9905124836453796,0.817443305151625,False
POS_0056,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 20:24:00,6.932084630559316,2025-04-20 20:27:00,9.06724756570214,3.0,100,-45.641797734453895,-3.163928045861048,1.0287651107182243,False
POS_0057,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 20:27:00,9.082131008508195,2025-04-20 20:30:00,15.025269001909319,3.0,100,-81.64257175567309,-7.414885325565539,1.4717473321644161,False
POS_0058,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 20:28:00,12.082045319886866,2025-04-20 20:31:00,13.958112092485623,3.0,100,-28.640138331218385,-3.4603144928560954,1.584247720257339,False
POS_0059,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 20:29:00,12.98305970710868,2025-04-20 20:32:00,18.141735352402154,3.0,100,-53.83194544629591,-6.989033618790771,1.830357973497296,False
POS_0060,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 20:30:00,15.011999636657992,2025-04-20 20:33:00,18.024682427461435,3.0,100,-32.90751490852205,-4.940076018500505,1.9273932276970605,False
POS_0061,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 20:31:00,13.868383414462762,2025-04-20 20:34:00,25.96820549323981,3.0,100,-102.98033337377774,-14.281707473767455,2.181885394990407,False
POS_0062,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 20:32:00,17.873105217551053,2025-04-20 20:35:00,30.153036429293504,3.0,100,-82.70361249420412,-14.781703679804803,2.501772468062353,False
POS_0063,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 20:34:00,25.941864854337304,2025-04-20 20:37:00,23.753439100058777,3.0,100,-1.63519920433802,-0.42420116768856797,2.6126269219670943,False
POS_0065,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 20:35:00,29.947288351266867,2025-04-20 20:38:00,22.065382433385043,3.0,100,17.395978323371736,5.209623790024013,2.6722821278578106,True
POS_0064,42400111,Demo: 20-60¢ Move>7% Hold 5min,2025-04-20 20:34:00,25.75158445762977,2025-04-20 20:39:00,23.213915409106093,5.0,100,-0.18831836440170355,-0.04849496265813169,2.5861640111818103,False
POS_0067,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 20:36:00,23.929286262091463,2025-04-20 20:39:00,22.96997577033274,3.0,100,-6.491946579451557,-1.5534764809790182,2.5127869727377394,False
POS_0066,42400111,Demo: 20-60¢ Move>7% Hold 5min,2025-04-20 20:35:00,29.749770976737324,2025-04-20 20:40:00,22.10895346135077,5.0,100,16.714095365761576,4.972405092147536,2.6684124232390194,True
POS_0068,42400111,Demo: 20-60¢ Move>7% Hold 5min,2025-04-20 20:36:00,23.947590414548312,2025-04-20 20:42:00,23.109612453548905,6.0,100,-7.018440346528569,-1.6807473476760668,2.5187253086754735,False
POS_0069,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 20:38:00,21.785577204438034,2025-04-20 20:42:00,22.264894927702567,4.0,100,-13.236348531249497,-2.8836149283238592,2.4042972050593265,False
POS_0070,42400111,Demo: 20-60¢ Move>7% Hold 5min,2025-04-20 20:38:00,22.17175593286254,2025-04-20 20:43:00,21.928698301834654,5.0,100,-9.756809396151912,-2.1632559661494013,2.4063135971772858,False
POS_0071,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 20:54:00,18.12639434722281,2025-04-20 20:57:00,6.991003011020904,3.0,100,53.18973836180398,9.64138172771664,1.4940096084852663,True
POS_0072,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 20:55:00,19.274202559014103,2025-04-20 20:58:00,8.049683752025691,3.0,100,49.897013070838206,9.617251370171099,1.6072674368173132,True
POS_0074,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 20:56:00,10.997889880125635,2025-04-20 20:59:00,8.069681688280227,3.0,100,15.673274981847532,1.7237295231128726,1.204478668732536,True
POS_0073,42400111,Demo: 20-60¢ Move>7% Hold 5min,2025-04-20 20:55:00,20.8423009575343,2025-04-20 21:00:00,8.0492640792077,5.0,100,53.35333110008538,11.120061838749539,1.672975039577059,True
POS_0075,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 20:57:00,6.975023276285956,2025-04-20 21:00:00,8.06141555950991,3.0,100,-29.525304228902304,-2.0593968423601776,0.9730045591362233,False
POS_0076,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 20:58:00,7.922330872408159,2025-04-20 21:01:00,6.968307588832238,3.0,100,-0.1312361589690261,-0.010396962737765802,0.9644202463136862,False
POS_0077,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 21:01:00,7.057004203395282,2025-04-20 21:05:00,5.045367378029363,4.0,100,17.2474141689587,1.2171507428804087,0.7944860824855102,True
POS_0078,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 21:05:00,4.9733298326152315,2025-04-20 21:08:00,7.047714926444564,3.0,100,-57.582652199476414,-2.863775220247631,0.7893901264182988,False
POS_0079,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 21:06:00,6.012982032925817,2025-04-20 21:09:00,6.946524754735911,3.0,100,-29.62957607095984,-1.7816210855789023,0.8480783637688079,False
POS_0080,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 21:07:00,4.951380996721438,2025-04-20 21:10:00,6.979690199222382,3.0,100,-56.79671214440691,-2.8122216118807413,0.783912409379797,False
POS_0081,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 21:08:00,6.996325784454905,2025-04-20 21:11:00,6.979482157817504,3.0,100,-12.76526758280147,-0.8930997073502026,0.9099433339876039,False
POS_0082,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 21:12:00,5.737669788849808,2025-04-20 21:15:00,3.004032842623343,3.0,100,37.49046893133187,2.151079309571152,0.582557636655313,True
POS_0083,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 21:13:00,2.9724902422356,2025-04-20 21:16:00,2.979744606809671,3.0,100,-13.843968092704193,-0.41151060069384204,0.404256236119771,False
POS_0084,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 21:14:00,5.014246899150142,2025-04-20 21:17:00,2.935184668029017,3.0,100,30.836786445067176,1.5462326081193323,0.5328296230017926,True
POS_0085,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 21:15:00,3.002813479601974,2025-04-20 21:18:00,2.9797957246484277,3.0,100,-12.762618857267217,-0.38323763939624333,0.4062553943497895,False
POS_0086,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 21:19:00,1.9956677206156583,2025-04-20 21:22:00,3.9068956168655817,3.0,100,-115.7975719050143,-2.3109347637650766,0.3997068675151533,False
POS_0087,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 21:21:00,3.0261342041936325,2025-04-20 21:24:00,2.980401122489821,3.0,100,-11.965635737877225,-0.36209619581311986,0.4078292775169314,False
POS_0088,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 21:22:00,4.057204189658895,2025-04-20 21:25:00,2.9905618668403235,3.0,100,14.568696262598271,0.591081755144816,0.4755605676737557,True
POS_0089,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 21:24:00,2.9815376273692316,2025-04-20 21:28:00,3.024908880736532,4.0,100,-15.1329554435539,-0.4511947606825799,0.4078235073152794,False
POS_0090,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 21:29:00,1.9849004497513643,2025-04-20 21:32:00,0.9958396818137507,3.0,100,39.4912010500755,0.7838610272551642,0.20519974068244942,True
POS_0091,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 21:31:00,3.00680996760977,2025-04-20 21:34:00,2.0141168824307694,3.0,100,21.630781917733742,0.65039650677435,0.3422965784046508,True
POS_0092,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 21:32:00,1.0096015392940119,2025-04-20 21:35:00,0.9530805695740704,3.0,100,-7.876118876389356,-0.07951741741265317,0.13603838713259464,False
POS_0093,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 21:34:00,2.0117330522779335,2025-04-20 21:37:00,0.9634646493498389,3.0,100,41.92839087979251,0.8434872976170725,0.20478110531102212,True
POS_0094,42400111,Demo: 1-40¢ Move>5% Hold 3min,2025-04-20 21:35:00,0.9916280069083923,2025-04-20 21:38:00,0.9962153104152441,3.0,100,-14.355513861409483,-0.14235329598535285,0.13776599247850096,False
POS_0001,42400103,Demo: 1-40¢ Move>5% Hold 3min,2025-04-26 02:35:00,36.644004549276474,2025-04-26 03:40:00,36.095175271865045,65.0,100,-7.3435259602427205,-2.6909619869486416,3.23979126436007,False
POS_0002,42400103,Demo: 20-60¢ Move>7% Hold 5min,2025-04-26 02:35:00,37.30432866528605,2025-04-26 03:40:00,36.90955671208278,65.0,100,-7.700045293109493,-2.872450203517454,3.267222156720722,False
POS_0003,42400103,Demo: 1-40¢ Move>5% Hold 3min,2025-04-26 04:30:00,38.67539199249574,2025-04-26 04:35:00,37.75929664660237,5.0,100,-6.177694485924191,-2.3892475585299757,3.3053429044233433,False
POS_0004,42400103,Demo: 20-60¢ Move>7% Hold 5min,2025-04-26 04:30:00,39.261170999978575,2025-04-26 04:35:00,38.172635321614536,5.0,100,-5.6870897181546765,-2.232818019166907,3.321353697530946,False
POS_0005,42400103,Demo: 1-40¢ Move>5% Hold 3min,2025-04-26 04:39:00,36.31805273161056,2025-04-26 04:42:00,36.38048820674341,3.0,100,-9.090671109908072,-3.3015547273537003,3.239119252220849,False
POS_0006,42400103,Demo: 1-40¢ Move>5% Hold 3min,2025-04-26 17:08:00,38.14594493674074,2025-04-26 17:11:00,41.20951194357035,3.0,100,-16.806801106283658,-6.4111130956304985,3.3475460888008906,False
POS_0008,42400103,Demo: 40-80¢ Move>8% Hold 3min,2025-04-26 17:09:00,45.24715516086602,2025-04-26 17:12:00,44.76232364094106,3.0,100,-6.586386521063685,-2.980152528680051,3.464984048605011,False
POS_0007,42400103,Demo: 20-60¢ Move>7% Hold 5min,2025-04-26 17:09:00,45.12754354677869,2025-04-26 17:14:00,42.87885987871849,5.0,100,-2.6573578123876755,-1.1992003039789738,3.4478839720391763,False
